,remito,formula,edad,especificada,resistencia_7,resistencia_28
14914,99962,36,28,35,30.164864380161426,44.647588886954814
14915,99965,32,28,35,28.061646762009847,41.15019714725248
14916,99966,40,28,40,22.974515587803285,36.82439134321223
14917,99972,32,28,35,29.195481032021988,42.5810671873601
14918,99973,23,28,30,21.962699456016345,35.92467483249459
14919,99976,36,28,35,23.22796978760893,36.89494925254269
14920,99978,20,28,30,23.799888194479674,38.32268803468858
14921,99979,30,28,35,23.974032705804415,36.319425168995565
14922,99997,12,28,25,18.171814464131547,27.46686503666882
14923,100004,29,28,35,27.271133820099863,40.56150448969345
14924,100009,39,28,40,27.411856399543264,43.39003140381925
14925,100011,27,28,30,21.2633483511534,32.74368340955254
14926,100035,37,28,40,25.866604781292782,38.42909386655988
14927,100038,23,28,30,22.511262837476284,33.935026249818
14928,100053,28,28,35,29.65897432265501,43.786893051293006
14929,100056,15,28,25,18.089911696682908,28.641949058774063
14930,100057,35,28,35,20.923893181767433,32.85231054662158
14931,100060,34,28,35,23.79940762791918,37.483754768037905
14932,100061,32,28,35,24.012451658263373,37.86461317360613
14933,100067,32,28,35,28.793620568525334,43.04524200100124
14934,100075,2,28,21,18.836367861501607,27.520777477800674
14935,100083,14,28,25,17.959713866345375,28.444622998474824
14936,100090,11,28,25,17.07238786771429,26.948249610574052
14937,100092,29,28,35,28.57506872707608,41.27603189668435
14938,100095,6,28,21,18.412601286620454,29.932128665999887
14939,100097,14,28,25,20.796429652185793,31.08710964345696
14940,100100,32,28,35,23.313245040928663,36.01973934364723
14941,100101,28,28,35,27.054212151872587,44.09423730164219
14942,100104,2,28,21,17.946176081805195,26.947950405100062
14943,100106,5,28,21,15.269507208021873,24.734639974615465
14944,100116,3,28,21,15.782524921824425,23.41783207837167
14945,100135,39,28,40,32.880156592142974,47.46657688867011
14946,100136,43,28,40,33.109537250199594,47.3581560057046
14947,100143,19,28,30,20.297842677190655,30.687124377827033
14948,100149,2,28,21,19.67656412209096,28.290998511747237
14949,100155,12,28,25,20.413042393494738,31.79883316573756
14950,100167,2,28,21,13.987810020764014,22.711492503508133
14951,100176,14,28,25,16.632550408806477,27.07001235899221
14952,100180,7,28,21,17.2655930494727,28.608823735179822
14953,100203,39,28,40,25.1864367351643,41.914754478211364
14954,100218,23,28,30,17.39826743933257,27.587198671770274
14955,100220,37,28,40,27.457841314262595,45.12679763318344
14956,100231,7,28,21,16.673448731561475,26.56401237841487
14957,100232,8,28,21,18.211484714017537,27.68441962666733
14958,100233,18,28,25,21.08527056255407,30.93788332490332
14959,100244,7,28,21,16.66460522245894,25.410125300011252
14960,100249,31,28,35,30.36150367676633,46.18795397152107
14961,100252,36,28,35,28.16177674145281,41.260976826183665
14962,100254,23,28,30,18.867100494227067,30.514136370055144
14963,100258,3,28,21,15.167169786825678,25.00469639105079
14964,100261,1,28,21,12.090381499478175,19.856733529463938
14965,100265,2,28,21,15.936121862125033,25.350666251537742
14966,100273,11,28,25,18.5862560810922,28.250923658479998
14967,100278,32,28,35,26.602570532827507,40.631253123530676
14968,100280,26,28,30,22.98894099056767,36.476034311759896
14969,100291,37,28,40,27.304954636257698,44.62448195035827
14970,100298,30,28,35,28.9984764368813,44.67259388198534
14971,100300,3,28,21,19.27202776168258,29.3716509103621
14972,100302,45,28,40,26.41495918787133,43.0206382328257
14973,100303,11,28,25,22.281311763108878,33.99473438174541
14974,100304,5,28,21,14.343433072588113,23.827626174084635
14975,100314,39,28,40,34.75280023769864,50.76346074321381
14976,100315,37,28,40,26.76919055860174,40.67268065270336
14977,100320,15,28,25,17.363726116488262,27.006262380150766
14978,100328,3,28,21,17.067284705415958,26.341137152932752
14979,100352,10,28,25,19.896891209476422,31.153708355332828
14980,100356,5,28,21,20.422094990728958,30.133799829373977
14981,100358,29,28,35,25.80968010212867,39.430328193866984
14982,100360,28,28,35,31.200467191126947,45.088358610921915
14983,100371,28,28,35,28.33192666592476,43.752327380021555
14984,100376,34,28,35,18.977326120409526,31.585177328188372
14985,100378,1,28,21,17.35720863682791,25.865786415997007
14986,100389,26,28,30,21.487409488120406,30.768299177155562
14987,100395,27,28,30,19.07650651768818,29.350125917793658
14988,100400,43,28,40,26.54113628380779,39.9798433396613
14989,100409,13,28,25,18.220711210813096,29.111256629958767
14990,100420,13,28,25,17.550597463118486,28.004215376836957
14991,100438,14,28,25,21.831402049819655,32.73422651293277
14992,100458,44,28,40,27.402583859538204,40.8542062594249
14993,100468,45,28,40,27.83006317828843,41.30213521990496
14994,100471,18,28,25,16.40638784908585,26.767538150598504
14995,100478,20,28,30,21.385179940392657,32.47435109938826
14996,100499,13,28,25,16.242018379743655,26.918904912177247
14997,100503,43,28,40,29.114148561754142,43.617742126708706
14998,100511,43,28,40,28.188683702219276,44.64767495262182
14999,100530,31,28,35,25.42285914655713,41.545163928979754
15000,100531,44,28,40,27.096188494899874,41.75077047560046
15001,100534,31,28,35,24.47467702357398,37.248750901883135
15002,100546,19,28,30,24.89311233618236,39.09563190335915
15003,100548,44,28,40,27.239902034053102,43.336182705574146
15004,100549,37,28,40,29.70114825813895,44.397227580806636
15005,100550,32,28,35,27.937239458969607,42.89149890684391
15006,100555,26,28,30,24.53353486604145,35.15294816226911
15007,100559,1,28,21,16.244997390377854,26.010223266356387
15008,100567,36,28,35,26.51649598972976,38.99399931239351
15009,100570,23,28,30,19.048689243957057,29.42728889783151
15010,100571,19,28,30,22.07274887113639,33.1461116658294
15011,100573,34,28,35,23.321103949903065,37.38418216538089
15012,100586,3,28,21,18.363386885096784,29.398715051880476
15013,100591,43,28,40,32.201752156541986,46.20329790858711
15014,100605,23,28,30,23.334065227350248,34.868828834548204
15015,100608,39,28,40,30.11345457617525,44.8766930715279
15016,100609,11,28,25,16.351169341246077,23.368038445626055
15017,100616,25,28,30,26.60282102425278,38.356753457720515
15018,100627,30,28,35,24.90844117443911,41.49790118209159
15019,100633,23,28,30,22.03722550294173,35.485733958593926
15020,100643,44,28,40,25.725643691841167,41.62647860247131
15021,100663,14,28,25,16.07833724860954,25.408951607304175
15022,100664,45,28,40,29.500260861717898,45.55242188864198
15023,100665,41,28,40,27.28838324796088,41.72552334797304
15024,100668,1,28,21,16.590439992577025,23.765460031264183
15025,100670,40,28,40,30.057564217629956,46.9662646690249
15026,100680,26,28,30,21.807396248077083,32.409826053676944
15027,100683,18,28,25,13.693933786311616,21.62734835126904
15028,100692,30,28,35,23.732856257586477,35.81943322312381
15029,100708,31,28,35,22.822742245375714,33.46957835629649
15030,100710,30,28,35,26.863088853698954,41.67170765703361
15031,100712,39,28,40,28.61447978252582,44.11931941140904
15032,100715,37,28,40,30.61938899900542,48.38583705398765
15033,100716,25,28,30,26.24136734830195,38.204440692553334
15034,100717,2,28,21,13.68351776969861,20.139183175984684
15035,100721,23,28,30,24.074497172075805,34.9570587734595
15036,100727,43,28,40,26.593775854597446,39.32851391287746
15037,100734,29,28,35,28.785547013561164,43.99103463903219
15038,100740,2,28,21,18.32624376509035,29.342532129589618
15039,100741,30,28,35,21.748127529432704,34.42474000201256
15040,100743,11,28,25,15.358334098661368,22.932467719157128
15041,100751,25,28,30,21.378324741770033,32.16261162985619
15042,100755,23,28,30,22.05798116515669,34.54123398818043
15043,100756,14,28,25,17.836799649061085,27.801118246039923
15044,100766,26,28,30,19.70780331332702,29.585373515747815
15045,100774,4,28,21,14.234647268227516,23.651639274970663
15046,100775,41,28,40,26.32664490530727,43.010102168855006
15047,100780,18,28,25,15.336875607928219,23.728891550029473
15048,100784,14,28,25,19.019056442045706,29.95051656073531
15049,100785,23,28,30,17.373776236480182,26.668376889222046
15050,100786,26,28,30,19.51624267384638,29.425996839043133
15051,100794,45,28,40,29.09596211316417,44.88583886837961
15052,100797,43,28,40,32.74947334610647,46.886383920695955
15053,100798,40,28,40,27.598354973718134,45.43567921661366
15054,100803,23,28,30,24.527188212564162,35.32170676321686
15055,100808,12,28,25,19.331143348301612,29.817159483264682
15056,100820,6,28,21,18.488654850764373,26.90778052636052
15057,100845,23,28,30,24.49237995802442,35.604455210079514
15058,100849,10,28,25,20.362342627504912,32.275228991524926
15059,100858,35,28,35,32.46394669070542,48.782435929150736
15060,100863,5,28,21,16.94670105667455,27.90242317114455
15061,100865,23,28,30,18.534515399275055,26.926904916887473
15062,100867,34,28,35,28.984723889186473,41.73356728370414
15063,100869,14,28,25,18.073089728643108,29.249199100236783
15064,100877,45,28,40,26.85156034068603,43.8326457265666
15065,100888,11,28,25,20.242783279210638,31.909622318567784
15066,100895,23,28,30,20.6488642897309,33.359970661706456
15067,100905,38,28,40,29.14865076919942,47.67992032139821
15068,100906,45,28,40,28.985628430835305,43.32690821307684
15069,100908,41,28,40,29.01096075383735,45.35527075986031
15070,100912,11,28,25,17.517956033006964,26.008341171272672
15071,100934,3,28,21,19.82030380068937,29.177057413175167
15072,100941,19,28,30,21.706689044407337,33.597577945786384
15073,100950,29,28,35,28.45932745645061,42.83360558650772
15074,100951,45,28,40,31.617434831273822,45.832173812456375
15075,100953,36,28,35,25.895923015122737,38.84379903053548
15076,100960,38,28,40,28.16760944582689,41.72362774688809
15077,100968,27,28,30,23.267121945306677,37.42067327673996
15078,100972,27,28,30,23.79458221639873,35.17397265063158
15079,100973,32,28,35,28.225216264229005,41.26686401561091
15080,100976,25,28,30,21.629489602315196,32.34270302058939
15081,100986,29,28,35,28.481456323823593,42.37563429228549
15082,100989,36,28,35,23.512691976280514,37.138961319270955
15083,101006,2,28,21,14.811301160644211,23.988178319458378
15084,101011,18,28,25,17.088345613205934,26.196805368351626
15085,101013,38,28,40,29.871094711713962,48.560917722497955
15086,101014,4,28,21,13.70984365160349,22.513113834148072
15087,101022,44,28,40,23.705179549255917,38.046962212925024
15088,101027,43,28,40,30.907162749684424,49.10703919631546
15089,101031,34,28,35,24.586150959361603,35.43536513360065
15090,101039,23,28,30,21.05178581692318,31.005139609662013
15091,101041,13,28,25,19.605864561978134,29.362009148166017
15092,101044,2,28,21,18.20827105586574,26.64188741086502
15093,101049,38,28,40,30.349109069978223,44.074778298949575
15094,101059,13,28,25,18.95376019975615,30.84059435649771
15095,101075,41,28,40,24.111637768842716,38.07622329032966
15096,101085,40,28,40,27.834290154659335,42.826814345576
15097,101088,34,28,35,20.92117093694894,33.28716734957184
15098,101091,26,28,30,20.749219903198092,33.8485742930708
15099,101110,35,28,35,24.131909920955966,35.23136441330924
15100,101115,29,28,35,29.410215455514074,42.227936551713796
15101,101118,12,28,25,18.936045076985966,30.34934257780822
15102,101130,23,28,30,22.241538863421326,33.39136511882308
15103,101131,25,28,30,20.34340139234977,32.290742698235384
15104,101132,12,28,25,16.670560079938834,25.964004997514284
15105,101137,3,28,21,16.754215545206105,27.600179529431554
15106,101142,26,28,30,18.77082673814298,30.784047217353976
15107,101147,23,28,30,21.474867970353888,30.796477021200488
15108,101162,11,28,25,20.98675128020799,30.47508010805586
15109,101171,26,28,30,24.086857237077695,36.806260012358635
15110,101175,41,28,40,30.88704406601816,48.970559792098626
15111,101178,44,28,40,30.52918836399839,48.875960613549694
15112,101188,2,28,21,16.852631494859924,25.33570888886638
15113,101198,27,28,30,21.39962191008343,31.17914395185935
15114,101204,2,28,21,16.91878788047438,25.648371616545816
15115,101206,2,28,21,16.977788880482105,24.334648173801504
15116,101208,25,28,30,23.711118126277317,38.127717535338256
15117,101213,28,28,35,26.02782768365887,40.138956665647775
15118,101218,5,28,21,15.155604241809248,23.689792231250017
15119,101220,37,28,40,22.69445936845068,36.97130954208471
15120,101226,5,28,21,13.153825681358084,21.131720190355225
15121,101232,31,28,35,29.750833740415924,45.59778983307925
15122,101239,38,28,40,31.45937447113793,46.491518932001995
15123,101241,2,28,21,16.665896402436683,23.899005171168614
15124,101243,38,28,40,30.914664562569097,49.87195844523076
15125,101250,23,28,30,26.959098230358453,40.423002768760156
15126,101275,34,28,35,25.23123099667809,36.453947843211765
15127,101282,25,28,30,25.347068806759474,37.888529053485094
15128,101283,39,28,40,27.88349698006593,43.83114013521348
15129,101288,23,28,30,21.411269124291834,31.10468981635014
15130,101296,27,28,30,21.936363878211896,32.091508388778564
15131,101297,30,28,35,26.700797203019828,40.636824186581045
15132,101317,4,28,21,15.998143646499495,24.10590344236924
15133,101326,44,28,40,31.088200518229606,47.111726576460825
15134,101335,2,28,21,18.927685954422792,27.926888614609886
15135,101344,34,28,35,21.448874218792355,35.280123143180376
15136,101350,37,28,40,29.550702416116746,44.89875644495539
15137,101353,45,28,40,30.16836279721121,47.331395651610705
15138,101381,1,28,21,19.364822496193185,27.82454329667312
15139,101393,3,28,21,14.41700800483489,23.478923147392358
15140,101406,4,28,21,15.403896423190146,25.51740414482757
15141,101409,19,28,30,22.050355660639823,34.53339871258945
15142,101410,11,28,25,13.673288072618494,22.038150941529803
15143,101428,28,28,35,22.500260788491516,33.91012663082354
15144,101435,27,28,30,22.586092103475092,36.25956447838061
15145,101439,3,28,21,15.868924141432641,24.783646462359542
15146,101449,40,28,40,26.675804347224155,43.96099872825143
15147,101458,44,28,40,29.18623103911481,42.7150914010513
15148,101459,29,28,35,25.327949736906906,39.201071346748755
15149,101470,42,28,40,30.562854648396048,46.202381987170895
15150,101471,2,28,21,18.640659617176702,26.796130788722785
15151,101475,6,28,21,11.47479642969605,18.90389497515183
15152,101482,27,28,30,22.719240131474322,36.992701684961204
15153,101483,32,28,35,24.99774804573366,40.45232266018649
15154,101484,45,28,40,26.138263042512804,39.62264472054793
15155,101500,5,28,21,14.525288186391348,21.485135827485376
15156,101501,4,28,21,19.923372128989023,29.921062832503065
15157,101520,11,28,25,18.304440738706912,28.611849933188054
15158,101523,20,28,30,23.730120023827013,39.043759928561755
15159,101530,2,28,21,12.52943088119305,20.588062604162527
15160,101539,3,28,21,16.53917908008299,23.645070698930652
15161,101542,13,28,25,18.553438034551405,29.523223145938246
15162,101560,37,28,40,30.93159279281655,45.91360879179972
15163,101564,24,28,30,20.786172307816937,32.047124431572946
15164,101569,44,28,40,32.95090491701586,47.42397365864205
15165,101573,8,28,21,15.326379625244941,24.2217714774399
15166,101576,5,28,21,15.20374269769252,22.225723850323828
15167,101579,11,28,25,20.410561093826725,32.05491760086111
15168,101586,42,28,40,29.966536754363577,44.93024511251865
15169,101596,28,28,35,25.50369835346939,36.926218065821644
15170,101598,2,28,21,14.692493808013623,23.329705834597156
15171,101600,8,28,21,20.3445597217998,29.478106508415923
15172,101609,14,28,25,16.942362295387387,26.64773945104019
15173,101618,25,28,30,18.509535166054288,30.478170136062257
15174,101637,13,28,25,16.979541271299347,26.581950321598775
15175,101638,29,28,35,29.641850865661237,43.68146654248774
15176,101642,23,28,30,19.74182547431353,29.83816466489335
15177,101658,3,28,21,18.181287744132263,26.22779352821419
15178,101672,39,28,40,29.30572339554585,42.05751293584274
15179,101694,2,28,21,13.566693202546446,19.875029749777443
15180,101699,30,28,35,23.108525775935714,36.24209545260684
15181,101702,23,28,30,24.617692056704435,37.17895893348301
15182,101706,14,28,25,18.700487365520456,26.936864167935294
15183,101726,15,28,25,17.51645884386349,29.08567146346741
15184,101727,36,28,35,23.019491773835764,35.33170251633738
15185,101731,8,28,21,16.501870023216433,24.412005560893405
15186,101733,31,28,35,24.978126806980054,41.161239061463185
15187,101736,30,28,35,26.70028225278235,38.6794585460939
15188,101748,2,28,21,14.640749567136934,22.032032836824722
15189,101752,24,28,30,29.586580715707417,43.74839504694346
15190,101754,11,28,25,26.64160520098814,38.08334999512863
15191,101764,25,28,30,22.874893259200327,33.17086988774387
15192,101771,30,28,35,24.376186990326755,37.74018990526341
15193,101773,4,28,21,14.991718292141083,23.832845716241106
15194,101777,2,28,21,16.35589721596043,25.77256575640095
15195,101784,11,28,25,18.307114089705223,28.7586126850511
15196,101785,40,28,40,27.535499507513595,44.27874125824254
15197,101791,27,28,30,24.457156664725783,36.0699913637571
15198,101797,37,28,40,27.835161484381786,41.59578388468519
15199,101801,41,28,40,28.236338668528063,44.99764610824832
15200,101812,39,28,40,28.335181513442567,43.60141978136601
15201,101814,35,28,35,27.005050039976005,39.552984512946466
15202,101815,10,28,25,18.942197686512433,30.617533028938958
15203,101819,8,28,21,18.515824027944472,27.306761098978065
15204,101824,29,28,35,25.54281620220779,37.65812807950277
15205,101831,4,28,21,18.176409563475264,29.335161834078068
15206,101835,3,28,21,13.552547453816073,20.485850511649655
15207,101850,40,28,40,30.297179500916045,45.220122946822485
15208,101859,30,28,35,20.602133093946307,32.277797985513956
15209,101863,13,28,25,20.405939682834454,29.631043925297423
15210,101876,40,28,40,34.817531787044274,52.254221376797965
15211,101880,19,28,30,23.5412361352736,36.65841114153645
15212,101881,24,28,30,27.62853242666874,40.32106730515318
15213,101889,1,28,21,17.67256425052076,27.076641021205543
15214,101894,30,28,35,22.412160685424563,35.44293346195081
15215,101900,34,28,35,21.995342654071223,32.98641005036652
15216,101903,27,28,30,21.9415729382411,36.46044520117148
15217,101907,38,28,40,32.93887407972924,52.35375723928696
15218,101920,40,28,40,30.24892055314258,47.01915820688934
15219,101923,35,28,35,24.850227103155348,37.046140450603076
15220,101932,38,28,40,34.14523728925358,51.04867550671936
15221,101944,2,28,21,14.563706085511196,21.08197429891231
15222,101949,7,28,21,18.189103828439297,29.986770924821297
15223,101950,39,28,40,25.922642718308968,42.557843733948495
15224,101954,14,28,25,17.980945149553055,29.25795089482067
15225,101957,14,28,25,17.090064909128397,28.120995559214027
15226,101975,11,28,25,18.404881636240546,28.095097416736156
15227,101976,34,28,35,26.51118930785575,43.13777364921444
15228,101979,27,28,30,22.80419465793008,36.0103003599928
15229,101982,32,28,35,27.944573906364788,40.30588363905003
15230,101986,23,28,30,20.373381844016407,31.25053633409564
15231,101992,29,28,35,19.21983955444524,31.942139485336874
15232,101994,34,28,35,27.61164711706818,41.48433416296962
15233,102000,2,28,21,19.10370923427131,28.300317639069107
15234,102004,2,28,21,19.892202021163293,29.39760998405884
15235,102009,39,28,40,27.471623247825768,41.63284623632817
15236,102011,29,28,35,22.95464051420706,34.07873176080361
15237,102013,12,28,25,18.20799145088593,30.017112850676774
15238,102016,25,28,30,21.565135010718244,35.006400648169716
15239,102023,30,28,35,26.813977667099877,40.329946800458195
15240,102026,18,28,25,16.793756565002354,24.872713711468425
15241,102034,37,28,40,28.60983837105345,45.259281868802624
15242,102037,31,28,35,24.99070091077539,37.940027259874114
15243,102045,41,28,40,28.839878466423404,42.71706428914504
15244,102048,18,28,25,17.690980809223884,27.628095766454148
15245,102049,11,28,25,15.383053666494868,24.498777322631803
15246,102050,35,28,35,27.015739932185973,41.26994421691219
15247,102054,23,28,30,21.292511253153645,35.24938807974945
15248,102066,32,28,35,28.696217682441166,41.99851383416218
15249,102073,45,28,40,25.998972783841353,41.94272517049067
15250,102094,41,28,40,26.60627118143527,43.26077107531216
15251,102098,31,28,35,30.380336908388397,44.907986482452856
15252,102105,28,28,35,23.445611503861695,35.74631418004228
15253,102107,30,28,35,23.34381674045062,36.57096839584044
15254,102108,1,28,21,13.878891261451212,22.715605799063294
15255,102131,7,28,21,14.973674445390714,24.662094298554035
15256,102136,3,28,21,17.602516635392337,26.958676028707412
15257,102140,6,28,21,18.454586411884378,27.12498486384668
15258,102145,44,28,40,28.995329885396107,41.88358095687617
15259,102152,39,28,40,28.607451263095058,46.59546746176767
15260,102161,32,28,35,29.943978455418318,44.87085272643569
15261,102175,28,28,35,27.041623796259575,39.890577704584416
15262,102177,44,28,40,31.016349159376848,49.03243878282048
15263,102188,40,28,40,30.294574362453734,48.68575361845191
15264,102190,28,28,35,27.918938494764383,41.882183536590446
15265,102192,11,28,25,24.00601767457955,35.767474791207874
15266,102193,2,28,21,13.956432983421394,21.32143070479586
15267,102195,23,28,30,23.263338997916435,35.405520120714165
15268,102201,44,28,40,31.726286767429983,50.15707466783939
15269,102208,45,28,40,31.68101486378087,46.342779754671234
15270,102211,29,28,35,23.99585416169508,35.759644024102556
15271,102212,40,28,40,26.455805663168555,43.30984620317058
15272,102217,40,28,40,29.667153236153062,43.59648628883583
15273,102241,23,28,30,19.948200687059273,30.95737466052358
15274,102242,43,28,40,26.43683185423343,41.39516448111639
15275,102243,32,28,35,25.404157705960966,41.62226444573247
15276,102252,31,28,35,25.733074144719662,41.53221322328273
15277,102263,28,28,35,29.541126356474688,42.82093760743886
15278,102276,31,28,35,23.454984082124774,34.398747910716835
15279,102279,32,28,35,26.638514456371695,41.17743564837743
15280,102280,26,28,30,23.318371449736226,37.18069344407931
15281,102281,27,28,30,19.54703550596055,31.295423533925824
15282,102285,7,28,21,13.111637657584081,20.70865562565998
15283,102289,31,28,35,25.187416863069192,37.454662256045374
15284,102294,40,28,40,32.968894629000836,48.384781003055686
15285,102305,12,28,25,22.379075871498124,32.33339317706925
15286,102309,23,28,30,18.737261726170033,29.077289384329955
15287,102310,15,28,25,19.093233962921094,31.308364888928622
15288,102312,24,28,30,20.25539092030399,33.33356304199542
15289,102316,28,28,35,22.028923985304456,36.266762426359
15290,102367,29,28,35,24.149291825247893,34.77059396110406
15291,102369,40,28,40,31.27750526002066,46.82059388639491
15292,102370,1,28,21,18.16658979065927,29.098786982423267
15293,102372,18,28,25,19.580959492543897,28.50695407069204
15294,102376,29,28,35,23.732040218905567,34.76392467420556
15295,102378,14,28,25,19.279228487410197,28.492776259234276
15296,102408,32,28,35,23.36681461253764,38.68540335881459
15297,102409,29,28,35,25.10373562633898,38.02128712400332
15298,102410,38,28,40,30.67933106761735,46.38295029760893
15299,102412,45,28,40,29.66551988142249,42.85751209602937
15300,102428,2,28,21,13.373798024629403,19.87030194983729
15301,102432,14,28,25,16.334034531162363,26.75107124705336
15302,102435,27,28,30,16.755401658709,27.181874745357064
15303,102451,12,28,25,17.497970215141468,26.468414290296554
15304,102452,7,28,21,13.995250716281443,20.655314092446766
15305,102479,28,28,35,23.102255696066525,36.43985546978273
15306,102497,14,28,25,20.632391432967747,31.53029026066908
15307,102503,40,28,40,29.706692910390625,44.24545381562126
15308,102518,40,28,40,28.389494877597553,44.300806180151746
15309,102522,20,28,30,21.104540274331864,34.83950701799061
15310,102532,40,28,40,30.0252574884255,47.105179493441035
15311,102534,39,28,40,27.325722224941998,44.646633146571816
15312,102539,28,28,35,26.2491254570007,38.071174941936
15313,102548,38,28,40,26.22357770899585,38.35240261985817
15314,102551,28,28,35,21.446040272589613,32.371641214680565
15315,102553,32,28,35,26.504002565116302,42.38721157437775
15316,102563,2,28,21,15.216407545926128,25.340604573791804
15317,102570,23,28,30,27.72637780615957,40.00345863723938
15318,102571,23,28,30,20.32211550344732,32.06000137876223
15319,102584,13,28,25,18.591751069391314,27.829405130968826
15320,102588,5,28,21,19.510501712258005,29.464084574465396
15321,102589,35,28,35,28.65074148306979,41.347726780313366
15322,102601,4,28,21,17.153157888823788,24.765266151351273
15323,102607,28,28,35,24.941789906513275,40.97118996033046
15324,102619,5,28,21,15.797484607193956,23.15405020226695
15325,102630,12,28,25,18.12377812009031,26.570374355027656
15326,102634,38,28,40,26.188584363055934,42.81894846825534
15327,102635,4,28,21,19.106323339524188,28.85014287044992
15328,102640,28,28,35,21.277987968924986,33.42055517001918
15329,102642,32,28,35,23.312533104528395,33.58619536225011
15330,102649,39,28,40,27.514974535640132,41.8462961990493
15331,102650,14,28,25,16.248393250502726,27.026627982364467
15332,102661,4,28,21,14.311953111740827,23.478173500045326
15333,102678,44,28,40,25.95197839226226,41.04491703083504
15334,102683,23,28,30,25.07055465867556,39.182016562328585
15335,102695,29,28,35,25.711882243753497,40.90573121919213
15336,102711,29,28,35,24.46413190043546,37.40919915796507
15337,102712,40,28,40,26.506158525484956,40.74271693431238
15338,102715,37,28,40,32.077995171743815,48.280030141179125
15339,102722,27,28,30,20.43663886334281,33.383579682160814
15340,102731,24,28,30,20.62310068241948,33.17587074904113
15341,102734,30,28,35,26.788750315907972,39.29729640431217
15342,102737,24,28,30,23.94016263497149,35.94958753327283
15343,102738,3,28,21,17.787696621809605,25.915813590512144
15344,102756,23,28,30,20.0305002071456,28.752324372522953
15345,102760,12,28,25,18.35445104725564,26.61160312707097
15346,102767,28,28,35,27.60804152336129,39.751783554548865
15347,102769,42,28,40,27.565362318860448,41.46778505908673
15348,102771,39,28,40,27.88657445899726,44.373794878459066
15349,102772,25,28,30,20.10528369953379,32.2719589477787
15350,102788,40,28,40,27.205913382886525,44.901853812643495
15351,102800,4,28,21,17.53178856698577,28.307451225369004
15352,102806,27,28,30,21.638615491421113,34.17942036149134
15353,102808,11,28,25,19.901133933098514,28.887034157443402
15354,102832,2,28,21,13.814749481421227,22.952555177772428
15355,102835,27,28,30,17.78868401379997,28.81276224593503
15356,102841,32,28,35,23.574380674413202,38.41587456115438
15357,102847,39,28,40,31.47945242698448,49.31002680759931
15358,102854,12,28,25,22.441761226271325,33.82769817288809
15359,102856,28,28,35,25.16115443765903,38.646151680660694
15360,102869,18,28,25,22.29018493383476,32.25414032621327
15361,102881,18,28,25,22.16022262883469,32.95061828116724
15362,102896,41,28,40,32.6756311954394,48.18254977396164
15363,102897,28,28,35,28.23647122717824,44.30052026075989
15364,102927,29,28,35,22.857231010508393,36.57402620945955
15365,102932,11,28,25,16.9911880096606,27.21219807242517
15366,102934,37,28,40,27.698204202363414,42.04746262646027
15367,102935,34,28,35,22.049718064973067,35.156816890133506
15368,102942,38,28,40,30.124510665198105,44.754392871219274
15369,102950,23,28,30,21.134676335273724,32.14452503103379
15370,102953,40,28,40,25.591418075276653,40.220174473671506
15371,102955,19,28,30,25.38711048106531,37.068763991046154
15372,102980,39,28,40,28.759598965357775,46.49576993743865
15373,102985,1,28,21,11.989984038907664,19.69952632204815
15374,102987,35,28,35,25.739856735713644,37.45305537099923
15375,102988,30,28,35,28.657698048061274,41.290469336005316
15376,102995,32,28,35,27.18015683194647,39.7741826276351
15377,103011,27,28,30,23.3526196768744,35.43399293264921
15378,103019,44,28,40,32.62476615793922,51.53689730243018
15379,103025,23,28,30,18.840505217029254,28.22578542463115
15380,103029,40,28,40,27.953232074518038,40.695115632957716
15381,103050,32,28,35,28.29323463663169,44.50836066253216
15382,103057,3,28,21,13.320239609086677,21.204294709138566
15383,103063,39,28,40,27.26754640046601,45.2507040937008
15384,103102,25,28,30,20.373517951059107,29.873765529565034
15385,103107,27,28,30,22.84484061347127,38.00333362601851
15386,103110,2,28,21,12.191819173680821,18.795837723058103
15387,103114,43,28,40,29.09724257527045,45.00631198265108
15388,103117,23,28,30,24.070220152253174,35.416324310413636
15389,103119,11,28,25,17.0434326629049,27.39738175306317
15390,103124,27,28,30,23.90732659163147,36.41515201203799
15391,103130,36,28,35,24.91109327749834,36.89334113228959
15392,103148,7,28,21,17.33359355404024,27.269458131338766
15393,103155,39,28,40,26.33277769474611,42.42285930708048
15394,103160,26,28,30,20.319804980836086,33.19979315083384
15395,103165,8,28,21,16.18891808128143,25.08145877085164
15396,103167,23,28,30,20.968552294612298,31.68307708968685
15397,103169,2,28,21,15.743920588900489,25.228230955195148
15398,103179,45,28,40,26.316396828111678,42.18531716964208
15399,103181,3,28,21,11.967872213290537,18.85566953432688
15400,103195,40,28,40,32.08905446976478,46.49169381660083
15401,103196,27,28,30,20.240439478388716,32.71997468371311
15402,103213,3,28,21,16.755472717489912,25.146290036648622
15403,103225,3,28,21,19.260794280223674,28.79031976106605
15404,103231,2,28,21,17.368195077552404,25.41917813577349
15405,103238,29,28,35,24.3728192243365,39.94306272487722
15406,103262,28,28,35,29.16090696161761,41.73193734939022
15407,103269,32,28,35,28.054377097684345,41.74988247546847
15408,103270,13,28,25,19.21572654223029,30.097628680744293
15409,103271,13,28,25,20.72200369571731,32.26133285301232
15410,103277,2,28,21,16.717569285499913,26.271130545819965
15411,103294,12,28,25,18.986952399260247,28.784823277362445
15412,103296,11,28,25,17.45148805636491,27.94491361232376
